Date_Time,Value
13/02/1953,38.6208
14/02/1953,38.1888
15/02/1953,37.7568
16/02/1953,37.152
17/02/1953,36.3744
18/02/1953,33.4368
19/02/1953,28.7712
20/02/1953,24.3648
21/02/1953,20.6496
22/02/1953,163.0368
23/02/1953,214.5312
24/02/1953,148.3488
25/02/1953,120.1824
26/02/1953,98.1504
27/02/1953,83.808
28/02/1953,81.4752
1/03/1953,79.1424
2/03/1953,73.2672
3/03/1953,64.5408
4/03/1953,55.9008
5/03/1953,61.1712
6/03/1953,57.8016
7/03/1953,49.0752
8/03/1953,40.7808
9/03/1953,33.4368
10/03/1953,31.2768
11/03/1953,29.9808
12/03/1953,28.1664
13/03/1953,98.2368
14/03/1953,108.7776
15/03/1953,69.4656
16/03/1953,39.9168
17/03/1953,36.1152
18/03/1953,33.6096
19/03/1953,31.104
20/03/1953,28.6848
